job_title,company,salary,location,posted,job_url,company_url,source_page,summary
www.topcv.vn,,https://www.topcv.vn/viec-lam/senior-embedded-engineer-signing-bonus-up-to-60m/1880014.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
Senior Embedded Engineer,CÔNG TY TNHH MIJO CONNECTED VIETNAM,https://www.topcv.vn/viec-lam/senior-embedded-engineer/1876454.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-tnhh-mijo-connected-vietnam/235474.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Are you passionate about embedded systems and excited about building the future of autonomous vehicles? Join Kaii Soft, a dynamic software company partnering with top-tier Korean firms to develop cutting-edge embedded systems for self-driving cars. We’re looking for experienced Embedded Software Engineers who love problem-solving, working close to hardware, and growing in a global tech environment. What You’ll Do Develop Linux BSP (Board Support Package) based on Renesas ARM CPU Perform hardware bring-up, Linux porting, and bootloader setup (e.g., U-Boot) Develop Linux device drivers and integrate/test on real hardware Support documentation and collaborate cross-functionally Handle additional embedded tasks as assigned Yêu cầu ứng viên What We Expect Bachelor's degree in Computer Science, Information Technology, or related fields 5+ years of experience in embedded Linux, BSP, bootloaders, and driver development Strong skills in C/C++ and Python Experience with Yocto or ",,,
www.topcv.vn,,https://www.topcv.vn/viec-lam/team-lead-ky-su-phan-mem-nhung-phan-mem-thiet-bi-y-te-he-dieu-hanh-thoi-gian-thuc-phat-trien-ui/1857165.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
www.topcv.vn,,https://www.topcv.vn/viec-lam/truong-bo-phan-phat-trien-phan-mem-nhungfirmware/1869464.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
Trưởng Nhóm Lập Trình Nhúng IoT,Công ty Cổ phần Ứng dụng Bản đồ Việt,https://www.topcv.vn/viec-lam/truong-nhom-lap-trinh-nhung-iot/1868799.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-co-phan-ung-dung-ban-do-viet/128888.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc • Trao đổi với phòng R&D cùng ban giám đốc thống nhất yêu cầu về phần mềm. • Lập kế hoạch phát triển phần mềm. • Hiểu biết và có khả năng triển khai các design parttern trong phần mềm. • Xây dựng thư viện lập trình nhúng. • Phân loại, lập hồ sơ các chương trình và phiên bản tương ứng. • Xây dựng và triển khai thí nghiệm đánh giá chương trình/thuật toán. • Xây dựng mô phỏng chương trình/thuật toán. • Đề xuất chương trình/Thuật toán cần thiết. • Cải tiến chương trình/Thuật toán. • Lập báo cáo về quá trình phát triển phần mềm/thuật toán. • Xây dựng cơ sở dữ liệu tài liệu hướng dẫn vận hành, bảo trì chương trình. • Bàn giao công việc, kết quả theo yêu cầu. • Đào tạo và phát triển nhân lực trong công việc liên quan. Yêu cầu ứng viên 1. Bằng cấp: Ứng viên tốt nghiệp Đại học trở lên các ngành Công nghệ thông tin, Khoa học máy tính, Kỹ thuật điều khiển và tự động hóa, Điện tử viễn thông, Điện - Điện tử,… hoặc các chuyên ngành có liên quan khác 2. Kiến thức: • Các giao thức kết ",,,
www.topcv.vn,,https://www.topcv.vn/viec-lam/c-c-developer/1512558.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
www.topcv.vn,,https://www.topcv.vn/viec-lam/embedded-engineer/1829956.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
Embedded Solution Architect,Văn phòng đại diện Everfit Technologies Inc tại thành phố ĐàNẵng,https://www.topcv.vn/viec-lam/embedded-solution-architect/1830103.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/van-phong-dai-dien-everfit-technologies-inc-tai-thanh-pho-danang/131746.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc ABOUT FPT SOFTWARE FPT Software, a subsidiary of FPT Group, is a leading global IT service provider headquartered in Vietnam. With 33,000+ employees in 88 offices across 30 countries, we serve 1,100+ clients, including 96 Fortune 500 companies. We believe diversity fuels innovation and strive to create an inclusive workplace where talents of all backgrounds thrive. We welcome expatriates and international professionals to bring fresh perspectives and help shape the future of technology. RESPONSIBILITIES • You will take part in multi-million project for high-profile customer, which are automotive industry leaders Japan. • You will design solutions for embedded software used in a car such as Autosar software. • You have a great career advance to expand your horizon not only in automotive industry but also the international working experience. Yêu cầu ứng viên Technical Expertise • 5+ years experience in Embedded C programming on ARM Cortex-M4/M7 microcontrollers • 3+ year",,,
www.topcv.vn,,https://www.topcv.vn/viec-lam/embedded-linux-engineer-bsp/1809847.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
www.topcv.vn,,https://www.topcv.vn/viec-lam/embedded-c-engineer/1863495.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
Intern Hardware/Embedded Engineer,Pro CÔNG TY CỔ PHẦN DỊCH VỤ CÔNG NGHỆ TIN HỌC HPT,https://www.topcv.vn/viec-lam/intern-hardware-embedded-engineer/1884365.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dich-vu-cong-nghe-tin-hoc-hpt/141408.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Công ty TNHH Casso mang đến cơ hội thực tập cho các bạn trẻ đam mê công nghệ, đặc biệt trong lĩnh vực lập trình nhúng, IoT và Robotics. Chương trình hướng đến việc tìm kiếm, đào tạo và “ươm mầm” những tài năng có tiềm năng trở thành Kỹ sư phát triển giải pháp IoT & Robotics trong tương lai. Tại đây, bạn sẽ đồng hành cùng Casso trong việc nghiên cứu, thiết kế và triển khai các sản phẩm phần cứng, hệ thống nhúng, ứng dụng tự động hóa tiên phong tại Việt Nam và khu vực Đông Nam Á. Mô tả công việc: - Hỗ trợ team và mentor triển khai các project IoT/Robotics: từ thiết kế, lập trình firmware, đến kiểm thử phần cứng. - Có cơ hội tham gia trực tiếp vào các dự án POC: đưa ra giải pháp kỹ thuật, kiểm thử thiết bị và đề xuất cải tiến. - Nghiên cứu, phân tích hiệu năng hệ thống, tối ưu code nhúng và tài nguyên thiết bị. Yêu cầu ứng viên - Sinh viên năm 3-4 hoặc mới tốt nghiệp các ngành: Khoa học máy tính, Kỹ thuật máy tính, Điện – Điện tử, Cơ điện tử, Tự động hóa, IoT Embedded Syst",,,
www.topcv.vn,,https://www.topcv.vn/viec-lam/embedded-linux-engineer-ky-su-lap-trinh-nhung/1479744.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
Fresher Embedded,CÔNG TY TNHH MIJO CONNECTED VIETNAM,https://www.topcv.vn/viec-lam/fresher-embedded/1843141.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-tnhh-mijo-connected-vietnam/235474.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc - FPT Software HCM đang tìm kiếm các bạn sinh viên sắp ra trường để tham gia vào các dự án phát triển phần mềm với quy mô lớn. - Có cơ hội học tập và làm việc trong các dự án thực tế với các khách hàng lớn của công ty đến từ Nhật Bản, Hàn Quốc, Trung Quốc, Mỹ… - Được tham gia khóa đào tạo chuyên sâu về lập trình Embedded từ 3-6 tháng Yêu cầu ứng viên - Sinh viên đã hoặc sắp tốt nghiệp chuyên ngành Hệ thống nhúng, Khoa học máy tính, Điện tử-Tự động hóa, hoặc các chuyên ngành liên quan,… - Có background về C/C++/Embedded tốt - Có kinh nghiệm về MCU như STM32, PIC, NXP,... là một lợi thế - Tư duy lập trình, kỹ năng giải quyết vấn đề tốt - Tham gia đào tạo/làm việc Full-time từ Thứ 2 - Thứ 6 (8h00-17h00) - Tiếng Anh tương đương Toeic 650 trở lên hoặc Tiếng Nhật tương đương N3+ trở lên Quyền lợi - Sau đào tạo có cơ hội trở thành nhân viên chính thức tại FPT Software - Trải nghiệm văn hóa đặc trưng, môi trường làm việc hiện đại bậc nhất Việt Nam tại các Campus của FPT Softwar",,,
Embedded Linux Engineer - Signing Bonus Up To 60M,NashTech,https://www.topcv.vn/viec-lam/embedded-linux-engineer-signing-bonus-up-to-60m/1695828.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/nashtech/7268.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc ABOUT COMPANY At FPT Software, we believe that diversity drives innovation. We are dedicated to creating an inclusive environment where people from all backgrounds, nationalities, ethnicities, genders, and abilities can thrive. We actively seek diverse talent, including expatriates, to enrich our team with unique perspectives that will contribute to our continued growth and success. Our commitment to equity ensures that all employees have the resources and support they need to excel. If you’re an expatriate or international professional seeking an inclusive, global workplace, we encourage you to apply and help us shape the future of technology together. JOB OVERVIEW • We are a dynamic and innovative outsourcing team dedicated to delivering high-quality software solutions for our clients. Our team specializes in embedded systems and networking, working on cutting-edge projects for leading broadband companies. We pride ourselves on fostering a collaborative and supportive",,,
www.topcv.vn,,https://www.topcv.vn/viec-lam/embedded-engineer/1878871.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
Kỹ Sư Nhúng,Công ty Cổ phần Tập đoàn Song Nam,https://www.topcv.vn/viec-lam/ky-su-nhung/1876400.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-co-phan-tap-doan-song-nam/145985.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Lập trình hệ thống nhúng cho vi điều khiển, máy tính nhúng (Lập trình BSP (board support package), lập trình giao thức truyền thông cho RS485, CAN, mạng không dây (Wifi, Lora, BT,…), lập trình hệ thống logic vận hành, thuật toán điều khiển, giao diện người dùng). Thiết kế PCB cho các mạch điều khiển logic, mạch bảo vệ cho AGV. Thiết kế hệ thống điện cho AGV và các hệ thống tự động hóa khác (thiết kế bản vẽ kỹ thuật điện, tổng hợp vật tư, theo dõi sản xuất sản phẩm mẫu). Phối hợp làm việc với các bộ phận khác trong quá trình nghiên cứu, chế tạo, thử nghiệm, cải tiến sản phẩm, sản xuất. Các công việc khác theo yêu cầu của cấp trên trực tiếp và Ban Giám đốc. Yêu cầu ứng viên Thành thạo lập trình C/C++ Ưu tiên am hiểu kiến trúc vi điều khiển, có kinh nghiệm sử dụng các ngoại vi như UART, I2C, SPI, CAN,… Có kiến thức lập trình, xử lý đa luồng trên FreeRTOS, multi-thread, multi-process trên Linux. Am hiểu về các bộ điều khiển phổ biến như PID, Fuzzy Logic,…. Có kiến thức về b",,,
Fresher C/Embedded,Công ty Cổ phần Công nghệ Pavana,https://www.topcv.vn/viec-lam/fresher-c-embedded/1795808.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-pavana/73611.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc FPT Software Hà Nội cần tuyển 15 Fresher Foundation Automotive tham gia Chương trình đào tạo tân binh và làm việc trực tiếp tại các dự án hàng đầu trong lĩnh vực Automative – Nhóm Phần mềm chịu trách nhiệm phát triển phần mềm cho các sản phẩm ô tô. Thiết kế và phát triển các thành phần phần mềm nhúng; làm việc với các nhóm kiến ​​trúc để tạo ra các thành phần phần mềm có thể sử dụng lại, tài liệu hỗ trợ và hướng dẫn tích hợp... Chương trình đào tạo tân binh Fresher Foundation Automotive là chương trình được xây dựng nhằm giúp các tân binh của FPT Software có cơ hội tìm hiểu và hệ thống lại các kiến thức C/ Embedded, Autosar và học hỏi quy trình phát triển phần mềm trước khi tham gia vào các dự án thực tế trong lĩnh vực Automative. Nội dung khóa học bao gồm các phần: Lập trình C/C++ Làm việc với ngôn ngữ lập trình C, C++, OOP, thao tác file, con trỏ, sử dụng structure, hiểu cấu trúc dữ liệu và giải thuật. Làm việc với Visual Studio/Code: Block to create applications, pro",,,
Embedded Android AOSP Developer,Công ty Cổ Phần Bản Viên,https://www.topcv.vn/viec-lam/embedded-android-aosp-developer/1869313.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-co-phan-ban-vien/27248.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Build, configure, and maintain AOSP for custom hardware. Port BSPs, manage device trees, and debug build issues. Integrate drivers and HALs (display, audio, sensors, connectivity). Modify Android framework and system services. Customize and cross-compile Linux kernels and modules. Use adb, fastboot, logcat, dmesg, perf, gdb, and strace for debugging Yêu cầu ứng viên 3+ years AOSP/embedded Android/Linux development. Experience in C, C++, Java, Kotlin. Experience with Soong, Make, repo, Gerrit Skilled in hardware bring-up, HAL integration, and kernel customization. Proficient with system debugging tools and scripting. Bachelor’s or Master’s degree in Computer Science, Electronics, or related field. Preferred Experience: Experience with Qualcomm, MediaTek, or Rockchip SoCs. Knowledge of CTS/VTS/GTS, SELinux, Verified Boot. Experience with WearOS. Quyền lợi Competitive Salary (Up to 5,000 USD - based on your level) Full statutory social, and unemployment insurance. Premium ",,,
Senior Embedded Autosar Engineer - Signing Bonus Up To 60M,NashTech,https://www.topcv.vn/viec-lam/senior-embedded-autosar-engineer-signing-bonus-up-to-60m/1830019.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/nashtech/7268.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc ABOUT COMPANY At FPT Software, we believe that diversity drives innovation. We are dedicated to creating an inclusive environment where people from all backgrounds, nationalities, ethnicities, genders, and abilities can thrive. We actively seek diverse talent, including expatriates, to enrich our team with unique perspectives that will contribute to our continued growth and success. Our commitment to equity ensures that all employees have the resources and support they need to excel. If you’re an expatriate or international professional seeking an inclusive, global workplace, we encourage you to apply and help us shape the future of technology together. RESPONSIBILITIES As successful candidates • You will take part in multi-million project for high-profile customer. • You will design solution for embedded software used in a car such as Autosar software. • You have a great career advance to expand your horizon not only in automotive industry but also the international wo",,,
www.topcv.vn,,https://www.topcv.vn/viec-lam/ki-su-it-nhung/1375749.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
Embedded Engineer (Compiler),CÔNG TY TNHH MIJO CONNECTED VIETNAM,https://www.topcv.vn/viec-lam/embedded-engineer-compiler/1865358.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-tnhh-mijo-connected-vietnam/235474.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc • Participate in the development, maintenance, and optimization of compiler tools. • Collaborate with senior engineers to implement features, fix bugs, and enhance compiler performance. • Assist in testing, debugging, and validating compiler functionalities. • Contribute to documentation and provide support for internal teams using compiler tools. Yêu cầu ứng viên MUST HAVE • Bachelor’s Degree or above in Electronic Engineering, Telecommunication, Computer Science, Computer Engineering, Automation, Information Technology or equivalent. • At least 1 year of experience at the same field. • Strong knowledge of C/C++ and Assembly language. • Familiar with source code management tools such as SVN and Git. • Basic understanding of IDEs and compiler concepts. • Good communication skills and ability to work effectively in a team. • Good English skills (both verbal and written). • Commitment to long-term collaboration and work stability. Quyền lợi • 13th Salary + Performance Bon",,,
Embedded Linux Engineer,Công ty Cổ Phần Bản Viên,https://www.topcv.vn/viec-lam/embedded-linux-engineer/1687660.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-co-phan-ban-vien/27248.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc RZ/G1 VLP/ VLP64 Maintenance Every 03 months, update CIP kernel (4.4.x, 4.4.x-RT, 5.10.x, 5.10.x-RT) to G1, G2 series. Disclose the package to GitHub public. Update HMI/QtHMI demo, sample apps, Application Development Package if impacted by CIP kernel update. System Integration, Technical review, Answer customer technical questions. Upstream/Backport bug-fixes. RZ/G2L BSP Development Port u-boot, CIP kernel (4.19.x, 4.19.x-RT, 5.10.x, 5.10.x-RT), Drivers (New, A2M, Zeus, V3U, etc. based), Basic libs(cip-core), ECC to G2L series and V2L. Low power mode. Integrate MMP, GStreamers, Qt. Disclose the package to GitHub public. System Integration (Yocto 3.1), Technical review, Answer customer technical questions. Upstream/Backport bug-fixes. RZ/G VLP Automation/Tool IT for BSP drivers, ST, LTP, Khronos Conformance Test, Qt test, Web-Platform-Testing, Draw Elements Quality Program (dEQP), Performance test for HTML5. Benchmark. Build Automation CI/CD/Test env (LAVA, R-Car Automa",,,
www.topcv.vn,,https://www.topcv.vn/viec-lam/embedded-automation-engineer/1537249.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
"Embedded Systems Engineer (MCU, RTOS, Linux OS)",Công ty Cổ Phần Bản Viên,https://www.topcv.vn/viec-lam/embedded-systems-engineer-mcu-rtos-linux-os/1448528.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-co-phan-ban-vien/27248.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc A Microcontroller Unit (MCU) controls many functions in modern cars today. As an Embedded Systems Engineer, you will have the chance to experience the full development cycle including requirement analysis, driver/software design, coding, and testing. In practice, you will focus on a specific phase and module within the MCU and look to increase your technical proficiency and domain experience. Yêu cầu ứng viên MUST HAVE Bachelor’s Degree or above in Electronic Engineering, Telecommunication, Computer Science, Computer,... Strong in C/C++ programming for Embedded Development. Experience in communication protocols (e.g., SPI, LIN, CAN, FR, ETH, etc.) and MCU peripheral devices (e.g., EEPROM, Flash, etc.). Experienced with firmware development and implementing hardware drivers and low-level code for device registers for microcontroller platforms. Experienced with Stack, Queues, Pipeline, Socket, Boot loader, secure boot. Experienced with embedded software development, Linux",,,
"Embedded Engineer (AUTOSAR, CAN Tools, BSW)",Công ty Cổ Phần Bản Viên,https://www.topcv.vn/viec-lam/embedded-engineer-autosar-can-tools-bsw/1448538.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-co-phan-ban-vien/27248.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Design and implement AUTOSAR-based software; configure BSW modules (MCAL, COM, DCM, etc.), RTE, and SWC mapping. Develop low-level drivers and integrate communication stacks (CAN, LIN, UDS, Ethernet). Perform unit/integration testing and maintain CI/CD pipelines. Use tools like CANoe, CAPL, Polyspace to ensure compliance (MISRA, ISO 26262). Debug, analyze failures, and collaborate across teams. Document designs, conduct code reviews, and support system integration. Yêu cầu ứng viên MUST HAVE Strong in C/C++ programming for Embedded Software with Debugger Environment. Good in CANprotocol/ Diagnostic/ Microcontroller/ sensor/ IO/ Serial knowledge. Knowledge & experience in Automotive Domain and tools (CANoe, CANalyser & CAPL programming). Knowledge and experience in AUTOSAR. NICE TO HAVE Electronics/ Mechatronics/ Computer Engineering or relevant background. SW development in area of CAN, Diagnostics, Vehicle Functions, Automotive etc. OS Scheduler, Pre-emptive, Round rob",,,
www.topcv.vn,,https://www.topcv.vn/viec-lam/embedded-engineer-ide/1431638.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
Embedded Firmware Engineer,Công ty Cổ Phần Bản Viên,https://www.topcv.vn/viec-lam/embedded-firmware-engineer/1244583.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-co-phan-ban-vien/27248.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Firmware development for Hospitality Management System Involving in the full-phases development. Implementation, Integration, Unit Test, Failure & bugs report Analysis. Communicate with customers, coordinate team activities, and handle day-to-day work efficiently and independently Yêu cầu ứng viên MUST HAVE Strong in C/C++ programming for Embedded Software Development. Experience with communication protocols: SPI, I2C, CAN/CANFD, UART, etc. Experience with connectivity: WIFI, Bluetooth, LTE, GPS/GNSS, etc. Experienced with firmware development and implementing hardware drivers and low-level code for device. Registers for microcontroller platforms such as ESP32, STM32, NXP, IMX. Experienced with Stack, Queues, Pipeline, Socket, Boot loader, secure boot. Experienced with embedded software development, Linux OS, RTOS (OSEK, freeRTOS, TOCK, etc.). NICE TO HAVE Electronics/ Mechatronics/ Computer Engineering or relevant background. Experienced with: Simulink/Stateflow, Embed",,,
System Integration Firmware Engineer,Công ty Cổ phần MK Vision,https://www.topcv.vn/viec-lam/system-integration-firmware-engineer/1860167.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-co-phan-mk-vision/84575.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc 1. Xây dựng firmware theo yêu cầu của Công ty và Khách hàng. - Xây dựng, phát triển và tích hợp các ứng dụng cho dự án liên quan lập trình nhúng. - Triển khai cài đặt, chẩn đoán, kiểm thử firmware và xử lý các lỗi firmware. 2. Nghiên cứu và đưa kết quả nghiên cứu theo yêu cầu . - Nghiên cứu, thiết kế và coding cho dự án liên quan lập trình nhúng, tích hợp chip AI; - Nghiên cứu công nghệ mới để nâng cao kỹ năng cá nhân cũng như để ứng dụng vào dự án. - Thiết kế, triển khai các thiết bị nhúng với cloud/server. Hỗ trợ bảo mật giao tiếp, xác thực, mã hóa dữ liệu thông tin. 3. Hỗ trợ bộ phận kinh doanh và tư vấn khách hàng. 4. Thực hiện các công việc khác theo sự phân công của trưởng bộ phận. Yêu cầu ứng viên Yêu cầu chuyên môn - Bằng cử nhân trở lên về điện tử, truyền thông, công nghệ thông tin hoặc chuyên ngành liên quan đến máy tính; - Kỹ năng lập trình C/C++, Python; - Có kinh nghiệm lập trình phát triển phần mềm trên Linux - Có tư duy lập trình tốt, biết mô tả luồng dữ ",,,
www.topcv.vn,,https://www.topcv.vn/viec-lam/system-integration-firmware-engineer/1859948.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
Kỹ Sư Embedded Firmware Sơ Cấp,VNPT Technology - Công ty Cổ phần Công nghệ Công nghiệp Bưu chính viễn thông,https://www.topcv.vn/viec-lam/ky-su-embedded-firmware-so-cap/1816068.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/vnpt-technology-cong-ty-co-phan-cong-nghe-cong-nghiep-buu-chinh-vien-thong/23782.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Tham gia vào các dự án phát triển các thiết bị và hệ thống phân tích quang học. Thiết kế, phân tích và thử nghiệm phần mềm nhúng. Thực hiện phát triển bằng Breadboards và sản phẩm mẫu. Cung cấp hỗ trợ các kỹ thuật liên quan trong quá trình phát triển và thực hiện các dự án kỹ thuật (kỹ thuật dự án và quản lý dự án bán thời gian). Phối hợp với các kĩ sư thuộc các lĩnh vực khác để giải quyết các vấn đề kĩ thuật phức tạp. Ngoài ra, bao gồm các nhiệm vụ khác như chuẩn bị tài liệu kỹ thuật và báo cáo, đề xuất, các thuyết trình và các tài liệu khác, đảm nhận các dự án, nghiên cứu các khái niệm sản phẩm mới, cũng như các nhiệm vụ khác theo yêu cầu. Yêu cầu ứng viên Bằng cử nhân Đại học trong các lĩnh vực Điện tử, Điện tử Viễn thông, hoặc lĩnh vực khác liên quan. Chấp nhận sinh viên mới ra trường chưa có kinh nghiệm, Công ty sẽ đào tạo lại. Có kinh nghiệm từ 1 – 2 năm trong lĩnh vực liên quan. Nắm vững kiến thức về ngôn ngữ lập trình C. Có kiến thức về nền tảng vi xử lý, vi điề",,,
